id,vendor_id,name,official_name,address,phone,post_code,h_class,avg_waiting_time,avg_rating,created_at,updated_at,latitude,longitude,city,parent_id,website,district,gbi_id,ownership
903,G92015464,,上海市金山区石化街道社区卫生服务中心,石化象州路12号,,,一级未评,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,金山区,92015464,0
904,G92062223,,上海市宝山区顾村镇社区卫生服务中心刘行分中心,沪太路5129弄10号,,,一级甲等,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92062223,0
905,G92015405,,上海市宝山区大场镇祁连社区卫生服务中心,祁连山路2891号,,,一级未评,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92015405,0
906,G92062420,,上海市宝山区顾村镇顾村社区卫生服务中心,水产西路1138号,,,一级未评,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92062420,0
907,G92062355,,上海市宝山区罗店镇社区卫生服务中心,东太路355号,,,一级未评,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92062355,0
908,G92063687,,上海市宝山区罗泾镇社区卫生服务中心,罗泾镇潘沪路28号,,,一级甲等,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92063687,
909,G92062365,,上海市宝山区吴淞街道社区卫生服务中心(淞滨路执业点),淞滨路120号,,,一级未评,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92062365,0
910,G92015402,,上海市宝山区月浦镇月浦社区卫生服务中心,月浦镇龙镇路2号,,,一级甲等,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92015402,0
911,G92046962,,上海市宝山区淞南镇社区卫生服务中心,淞良路301号,,,一级甲等,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92046962,0
912,G92062497,,上海市宝山区张庙街道长江路社区卫生服务中心,通河路639号,,,一级未评,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92062497,0
913,G92062461,,上海市宝山区高境镇社区卫生服务中心,共康东路55号,,,一级甲等,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92062461,0
914,G92062290,,上海市宝山区大场镇大场社区卫生服务中心,汶水路1662号,,,一级未评,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92062290,0
915,G92062339,,上海市宝山区张庙街道泗塘社区卫生服务中心,虎林路439号,,,一级未评,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,92062339,0
916,G92062243,725,上海市宝山区友谊街道社区卫生服务中心,宝杨路333号,,,一级未评,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,http://www.yysqws.com/,宝山区,92062243,0
917,G91387156,,上海市宝山区顾村镇菊泉新城社区卫生服务中心,菊盛路218号,,,一级未评,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,91387156,0
918,G91147370,,上海市宝山区张庙街道长江路社区卫生服务中心通河社区卫生服务站,长江西路1619号,,,一级未评,,0,2015-03-05 16:01:28 +0800,2015-03-05 16:01:28 +0800,0,0,上海市,,,宝山区,91147370,0
919,G92062477,,上海市松江区新桥街道社区卫生服务中心,新桥镇新南街268号,,,一级甲等,,0,2015-03-05 16:01:29 +0800,2015-03-05 16:01:29 +0800,0,0,上海市,,http://www.xqwsy.com.cn/,松江区,92062477,
920,G91354956,,上海市松江区泗泾街道社区卫生服务中心,江川北路108号,,,一级未评,,0,2015-03-05 16:01:29 +0800,2015-03-05 16:01:29 +0800,0,0,上海市,,,松江区,91354956,0
921,G92062412,,上海市松江区车墩街道社区卫生服务中心,车墩镇虬长路168号,,,一级未评,,0,2015-03-05 16:01:29 +0800,2015-03-05 16:01:29 +0800,0,0,上海市,,,松江区,92062412,0
922,G92062422,,上海市松江区新浜镇社区卫生服务中心,新浜镇共青路1231号,,,一级未评,,0,2015-03-05 16:01:29 +0800,2015-03-05 16:01:29 +0800,0,0,上海市,,,松江区,92062422,0
923,G92062246,,上海市嘉定区嘉定工业区社区卫生服务中心,嘉朱公路1650号,,,一级甲等,,0,2015-03-05 16:01:29 +0800,2015-03-05 16:01:29 +0800,0,0,上海市,,,嘉定区,92062246,0
924,G92015510,,上海市嘉定区新成街道社区卫生服务中心,墅沟路400号,,,一级未评,,0,2015-03-05 16:01:29 +0800,2015-03-05 16:01:29 +0800,0,0,上海市,,,嘉定区,92015510,0
925,G92062505,,上海市嘉定区徐行镇社区卫生服务中心,徐行镇开源路5号,,,一级未评,,0,2015-03-05 16:01:29 +0800,2015-03-05 16:01:29 +0800,0,0,上海市,,,嘉定区,92062505,0
926,G92062398,,上海市嘉定区华亭镇社区卫生服务中心,嘉行公路3285号,,,一级甲等,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,嘉定区,92062398,
927,G92062403,,上海市嘉定区外冈镇社区卫生服务中心,外冈镇祁昌路355号,,,一级未评,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,嘉定区,92062403,0
928,G92062275,,上海市嘉定区安亭镇社区卫生服务中心,安亭镇民丰路1200号,,,一级甲等,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,嘉定区,92062275,
929,G91387169,,上海市嘉定区金沙新城社区卫生服务中心,金耀路100号,,,一级未评,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,嘉定区,91387169,0
930,G92060849,,上海市嘉定区安亭镇黄渡社区卫生服务中心,黄渡新黄路10号,,,一级未评,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,嘉定区,92060849,0
931,G92060850,,上海市嘉定区江桥镇社区卫生服务中心,江桥镇虞姬墩路48号,,,一级未评,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,嘉定区,92060850,0
932,G92062428,,上海市嘉定区菊园社区卫生服务中心,平城路785号,,,一级未评,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,嘉定区,92062428,0
933,G92060852,,上海市嘉定区南翔镇社区卫生服务中心,南翔镇民主街97号,,,一级乙等,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,嘉定区,92060852,0
934,G92047175,,上海市奉贤区结核病防治所,解放东路181号,,,一级未评,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,奉贤区,92047175,0
935,G92062335,,武警上海市总队第七支队门诊部,宝林路502号,,,一级甲等,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,宝山区,92062335,2
936,G92058234,,上海海工医院,龙吴路1500号,,,一级甲等,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,徐汇区,92058234,2
937,G92015398,,上海市宝山区老年护理院,共和新路5425号,,,一级未评,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,宝山区,92015398,0
938,G92062508,,上海市黄浦区顺昌医院老年护理医院病房,丽园路490号,,,未评定,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,黄浦区,92062508,0
939,G92047172,,上海市气功研究所医疗门诊部,南昌路218号,,,三级未评,,0,2015-03-05 16:01:30 +0800,2015-03-05 16:01:30 +0800,0,0,上海市,,,黄浦区,92047172,0
940,G92062327,,上海市浦东新区三林社区卫生服务中心翰城社区卫生服务站,杨南路1139弄5-6号,,,未评定,,0,2015-03-05 16:01:31 +0800,2015-03-05 16:01:31 +0800,0,0,上海市,,,浦东新区,92062327,
941,G92062264,,上海市闵行区莘庄社区卫生服务中心莘建卫生服务站,莘建路115号,,,一级未评,,0,2015-03-05 16:01:31 +0800,2015-03-05 16:01:31 +0800,0,0,上海市,,,闵行区,92062264,
942,G92063646,,上海市奉贤区奉城镇社区卫生服务中心头桥分中心,奉城镇头桥社区东街12号,,,一级未评,,0,2015-03-05 16:01:31 +0800,2015-03-05 16:01:31 +0800,0,0,上海市,,,奉贤区,92063646,0
943,G92056576,,上海市宝山区建工老年护理医院,虎林路521号,,,一级未评,,0,2015-03-05 16:01:31 +0800,2015-03-05 16:01:31 +0800,0,0,上海市,,,宝山区,92056576,0
944,G92047383,,上海集爱遗传与不育诊疗中心,方斜路588号,,,未评定,,0,2015-03-05 16:01:31 +0800,2015-03-05 16:01:31 +0800,0,0,上海市,,,黄浦区,92047383,0
945,G92063611,,上海市浦东新区凌桥社区卫生服务中心,江东路1236号,,,一级乙等,,0,2015-03-05 16:01:31 +0800,2015-03-05 16:01:31 +0800,0,0,上海市,,,浦东新区,92063611,0
946,G92015692,,上海交通大学医学院附属瑞金医院分部,徐家汇路573号,,,二级乙等,,0,2015-03-05 16:01:31 +0800,2015-03-05 16:01:31 +0800,0,0,上海市,,www.rjh.com.cn/,黄浦区,92015692,
947,G92062498,,上海市杨浦区大桥社区卫生服务中心,长阳路1389弄75号,,,一级未评,,0,2015-03-05 16:01:31 +0800,2015-03-05 16:01:31 +0800,0,0,上海市,,,杨浦区,92062498,
948,G92062483,,上海市黄浦区瑞金二路街道社区卫生服务中心长乐路分院,长乐路90号,,,一级未评,,0,2015-03-05 16:01:31 +0800,2015-03-05 16:01:31 +0800,0,0,上海市,,,黄浦区,92062483,0
949,G92062254,,上海市黄浦区瑞金二路社区卫生服务中心南昌路分院,南昌路171号,,,一级未评,,0,2015-03-05 16:01:31 +0800,2015-03-05 16:01:31 +0800,0,0,上海市,,,黄浦区,92062254,0
950,G92062385,,上海市浦东新区联洋社区卫生服务中心,紫槐路120号,,,一级甲等,,0,2015-03-05 16:01:31 +0800,2015-03-05 16:01:31 +0800,0,0,上海市,,,浦东新区,92062385,
951,G92063372,,上海市崇明县新河镇社区卫生服务中心,新河镇康复路219号,,,未评定,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,,崇明县,92063372,
952,G92062397,,上海市奉贤区南桥镇社区卫生服务中心贝港分中心,南桥镇南中路260号,,,一级未评,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,,奉贤区,92062397,0
953,G92064061,,复旦大学附属华山医院北院,陆翔路108号,,,三级甲等,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,http://www.huashan.org.cn,宝山区,92064061,0
954,G91157582,,上海市精神卫生中心分部,沪闵路3210号,,,三级甲等,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,www.smhc.org.cn/,闵行区,91157582,0
955,G92044879,,上海神州医院,仙霞西路601号,,,一级未评,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,,长宁区,92044879,
956,G92050203,,上海瑞东医院,锦绣东路120号,,,二级甲等,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,www.ruidong-hospital.com/,浦东新区,92050203,1
957,G92063692,,上海市奉贤区钱桥社区卫生服务中心,青村镇钱桥社区长丰路45号,,,一级甲等,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,,奉贤区,92063692,
958,G92063693,,上海市奉贤区四团镇社区卫生服务中心,四团镇天鹏路48号,,,一级甲等,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,,奉贤区,92063693,
959,G92063971,,上海市奉贤区奉城镇社区卫生服务中心塘外分中心,塘外镇奉柘公路941号,,,未评定,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,,奉贤区,92063971,
960,G92062463,,上海市奉贤区邬桥社区卫生服务中心,庄行镇邬桥社区汇中路126号,,,一级未评,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,,奉贤区,92062463,0
961,G92062392,,上海市奉贤区西渡社区卫生服务中心,吴塘路480号,,,一级未评,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,,奉贤区,92062392,0
962,G92062476,,上海市奉贤区青村镇社区卫生服务中心,青村镇青村南路182号,,,一级未评,,0,2015-03-05 16:01:32 +0800,2015-03-05 16:01:32 +0800,0,0,上海市,,,奉贤区,92062476,0
963,G92044829,,上海市燎原农场职工医院,近郊奉贤县燎钦公路1395号,,,二级乙等,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,奉贤区,92044829,
964,G92063694,,上海市奉贤区四团镇社区卫生服务中心平安分中心,四团镇平安社区四平公路1471号,,,一级甲等,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,奉贤区,92063694,
965,G92062465,,上海市奉贤区金汇镇泰日社区卫生服务中心,泰日镇泰青公路356号,,,一级甲等,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,奉贤区,92062465,
966,G92063651,,上海市奉贤区柘林镇社区卫生服务中心胡桥分中心,胡桥社区农交路33弄39号,,,一级未评,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,奉贤区,92063651,
967,G92063649,,上海市奉贤区光明社区卫生服务中心,南桥镇优化路108号,,,一级未评,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,奉贤区,92063649,0
968,G92062416,,崇明县堡镇社区卫生服务中心,堡镇达山路377号,,,一级未评,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,崇明县,92062416,0
969,G1000010988,,崇明县新海镇社区卫生服务中心,北沿公路3338号,,,一级未评,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,崇明县,1000010988,0
970,G92063626,,崇明县向化镇社区卫生服务中心,向化镇向化大街195号,,,一级未评,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,崇明县,92063626,0
971,G92063629,,崇明县中兴镇社区卫生服务中心,陈彷公路2490号,,310230,一级未评,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,崇明县,92063629,0
972,G92063623,,崇明县三星镇社区卫生服务中心,宏海公路4235-4237号,,,一级未评,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,崇明县,92063623,0
973,G92063617,,崇明县港西镇社区卫生服务中心,三双公路1581弄126号,,,一级未评,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,崇明县,92063617,
974,G92063621,,崇明县庙镇社区卫生服务中心,宏海公路112号,,,一级未评,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,崇明县,92063621,0
975,G92063299,,崇明县城桥镇社区卫生服务中心,城桥镇花鸟路309号,,,一级乙等,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,崇明县,92063299,0
976,G92060857,,上海市浦东新区惠南社区卫生服务中心,惠南镇观海路259号,,,一级未评,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,,浦东新区,92060857,0
977,G92063975,,上海市长宁区虹桥街道社区卫生服务中心,虹桥路961弄4号,,,一级未评,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:33 +0800,0,0,上海市,,http://www.hqsqws.com,长宁区,92063975,0
978,G92061887,,上海市长宁区天山社区卫生服务中心,天山四村122号,,,一级甲等,,0,2015-03-05 16:01:33 +0800,2015-03-05 16:01:34 +0800,0,0,上海市,,,长宁区,92061887,0
979,G92062425,,上海市浦东新区康桥社区卫生服务中心,康弘路565号,,,一级未评,,0,2015-03-05 16:01:34 +0800,2015-03-05 16:01:34 +0800,0,0,上海市,,,浦东新区,92062425,0
980,G92015686,,上海市黄浦区瑞金二路街道社区卫生服务中心,陕西南路147号,,,未评定,,0,2015-03-05 16:01:34 +0800,2015-03-05 16:01:34 +0800,0,0,上海市,,,黄浦区,92015686,0
981,G92015179,,上海108医院,哈密路1713号,,,三级甲等,,0,2015-03-05 16:01:34 +0800,2015-03-05 16:01:34 +0800,0,0,上海市,,,长宁区,92015179,2
982,G92059705,,上海市荣誉军人疗养院,沪闵路309号,,,二级未评,,0,2015-03-05 16:01:34 +0800,2015-03-05 16:01:34 +0800,0,0,上海市,,,闵行区,92059705,2
983,G92063235,,上海市疾病预防控制中心,中山西路1380号,,,三级未评,,0,2015-03-05 16:01:34 +0800,2015-03-05 16:01:34 +0800,0,0,上海市,,http://www.scdc.sh.cn/,长宁区,92063235,0
984,G1000025107,,上海市静安区江宁路街道社区卫生服务中心分部,江宁路702弄11号,,,一级甲等,,0,2015-03-05 16:01:34 +0800,2015-03-05 16:01:34 +0800,0,0,上海市,,,静安区,1000025107,0
985,G92059149,,上海市浦东新区新场社区卫生服务中心,新场镇牌楼西路58号,,,一级甲等,,0,2015-03-05 16:01:34 +0800,2015-03-05 16:01:34 +0800,0,0,上海市,,,浦东新区,92059149,0
986,G1000009859,,上海市第一妇婴保健院南院,耀华路391号,,,三级甲等,,0,2015-03-05 16:01:34 +0800,2015-03-05 16:01:34 +0800,0,0,上海市,,http://www.51mch.com/,浦东新区,1000009859,0
987,G92062488,728,上海市杨浦区五角场街道社区卫生服务中心,纪念路100号,,,一级甲等,,0,2015-03-05 16:01:34 +0800,2015-03-05 16:01:34 +0800,0,0,上海市,,,杨浦区,92062488,0
988,G92015691,,上海市黄浦区东南医院,瞿溪路1100号,,,二级乙等,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:35 +0800,0,0,上海市,,http://www.dongnanhp.cn/,黄浦区,92015691,0
989,G92015751,,,浦建路160号,,,三级甲等,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:35 +0800,0,0,上海市,,http://www.renji.com,浦东新区,92015751,0
990,G1000001402,,同济大学附属东方医院南院,云台路1800号,,,三级甲等,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:35 +0800,0,0,上海市,,http://www.easthospital.cn/,浦东新区,1000001402,0
991,G92015499,,上海市同济医院,新村路389号,,,三级甲等,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:35 +0800,0,0,上海市,,www.tongjihospital.com.cn/,普陀区,92015499,0
992,G92015697,,上海市肺科医院,政民路507号,,,三级甲等,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:35 +0800,0,0,上海市,,www.shsfkyy.com/,杨浦区,92015697,0
993,G92015477,,上海市第十人民医院,延长中路301号,,,三级甲等,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:35 +0800,0,0,上海市,,www.shdsyy.com.cn/,闸北区,92015477,0
994,G92015642,,上海市第一妇婴保健院,长乐路536号,,,三级甲等,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:35 +0800,0,0,上海市,,http://www.51mch.com/,静安区,92015642,0
995,G92015535,,上海华山东方乳房专科医院,江苏路796号,,,一级甲等,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:35 +0800,0,0,上海市,,,长宁区,92015535,0
996,G92062469,,上海市浦东新区周浦镇社区卫生服务中心瓦屑分中心,周浦镇瓦屑街148号,,,一级甲等,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:35 +0800,0,0,上海市,,,浦东新区,92062469,0
997,G92063414,,上海市中医文献馆中医门诊部,瑞金二路156号,,,一级未评,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:35 +0800,0,0,上海市,,,黄浦区,92063414,0
998,G92063984,,上海张江镇卫生院,张江镇江东路178号,,,一级未评,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:35 +0800,0,0,上海市,,,浦东新区,92063984,0
999,G92044806,,复旦大学附属中山医院肿瘤分部,延安西路1474号,,,三级甲等,,0,2015-03-05 16:01:35 +0800,2015-03-05 16:01:36 +0800,0,0,上海市,,http://www.zshospital.com/branch/index.htm,长宁区,92044806,0
1000,G92015581,,上海长征医院,凤阳路415号,,,三级甲等,,0,2015-03-05 16:01:36 +0800,2015-03-05 16:01:36 +0800,0,0,上海市,,http://www.shczyy.com,黄浦区,92015581,2
1001,G1000002715,,中国人民解放军第八五医院（沪闵路临床部）,沪闵路9585号,,,三级甲等,,0,2015-03-05 16:01:36 +0800,2015-03-05 16:01:36 +0800,0,0,上海市,,http://www.sh85yy.com/index.html,徐汇区,1000002715,2
